N 100 
0 96 70
1 156 153
2 71 134
3 150 181
4 137 24
5 33 16
6 69 103
7 25 63
8 47 168
9 112 138
10 77 123
11 1 182
12 184 111
13 138 36
14 159 180
15 108 70
16 144 34
17 20 135
18 70 76
19 35 123
20 186 87
21 168 11
22 122 191
23 42 164
24 141 135
25 20 169
26 137 152
27 85 177
28 71 54
29 179 186
30 71 85
31 113 125
32 65 148
33 92 144
34 178 126
35 72 88
36 74 127
37 77 54
38 57 42
39 13 161
40 92 80
41 106 98
42 159 170
43 116 52
44 100 140
45 148 141
46 35 156
47 109 197
48 115 18
49 194 172
50 189 160
51 93 120
52 82 70
53 88 162
54 72 91
55 56 127
56 32 176
57 49 83
58 122 182
59 25 154
60 153 63
61 15 155
62 104 3
63 106 148
64 20 156
65 143 154
66 104 166
67 78 30
68 111 58
69 66 83
70 59 82
71 46 31
72 70 164
73 43 52
74 198 200
75 157 121
76 174 68
77 172 119
78 47 149
79 193 154
80 173 115
81 167 30
82 161 173
83 106 20
84 115 197
85 136 34
86 10 30
87 101 90
88 38 146
89 57 69
90 151 152
91 173 77
92 113 45
93 73 6
94 42 117
95 93 113
96 71 32
97 162 102
98 65 73
99 63 138
