N 100 
0 79 191
1 56 194
2 83 68
3 168 24
4 139 30
5 135 68
6 171 78
7 61 177
8 194 141
9 91 155
10 8 28
11 145 33
12 98 58
13 138 155
14 92 95
15 193 129
16 138 47
17 8 81
18 168 149
19 135 32
20 120 8
21 46 112
22 172 10
23 174 180
24 180 9
25 2 112
26 74 58
27 64 11
28 126 30
29 183 51
30 16 156
31 156 11
32 85 175
33 191 127
34 121 87
35 170 150
36 174 100
37 189 140
38 66 168
39 149 62
40 47 59
41 62 47
42 24 52
43 118 39
44 137 64
45 66 42
46 56 59
47 180 16
48 189 176
49 191 83
50 52 58
51 60 198
52 145 5
53 187 51
54 54 39
55 5 144
56 107 160
57 152 17
58 98 85
59 34 157
60 125 199
61 90 79
62 124 153
63 6 88
64 96 136
65 176 39
66 101 24
67 4 7
68 79 92
69 67 67
70 109 4
71 161 14
72 136 192
73 114 130
74 57 95
75 155 104
76 187 8
77 62 155
78 19 3
79 150 106
80 109 53
81 189 25
82 29 58
83 158 78
84 23 66
85 64 44
86 15 146
87 11 90
88 39 122
89 180 3
90 27 141
91 1 1
92 139 114
93 165 199
94 140 161
95 70 41
96 164 132
97 14 56
98 94 54
99 152 43
