N 100 
0 183 145
1 164 20
2 58 36
3 195 38
4 0 92
5 29 159
6 83 191
7 155 100
8 116 18
9 73 171
10 142 148
11 186 49
12 88 198
13 117 50
14 173 164
15 174 70
16 123 46
17 12 160
18 43 189
19 168 1
20 6 93
21 110 180
22 156 135
23 199 62
24 161 192
25 37 17
26 121 199
27 9 167
28 126 149
29 20 15
30 117 188
31 195 12
32 133 79
33 133 133
34 28 76
35 153 172
36 119 23
37 66 196
38 18 99
39 172 105
40 17 90
41 94 185
42 116 188
43 67 18
44 152 189
45 152 108
46 8 31
47 121 200
48 50 187
49 20 57
50 102 57
51 157 80
52 20 0
53 56 153
54 199 76
55 55 93
56 95 188
57 63 95
58 112 39
59 37 85
60 160 46
61 118 25
62 26 145
63 72 175
64 84 76
65 60 4
66 79 62
67 22 65
68 158 143
69 134 63
70 153 90
71 28 69
72 124 145
73 50 132
74 59 149
75 56 102
76 186 70
77 46 56
78 103 191
79 113 155
80 56 198
81 15 145
82 65 35
83 140 25
84 181 95
85 44 48
86 142 10
87 27 84
88 99 176
89 38 104
90 80 58
91 141 166
92 144 9
93 135 58
94 62 106
95 118 197
96 66 25
97 117 90
98 55 58
99 168 85
