N 100 
0 30 171
1 64 62
2 81 195
3 68 31
4 91 131
5 145 113
6 116 163
7 5 159
8 195 166
9 120 46
10 16 10
11 162 128
12 133 139
13 154 154
14 36 122
15 198 123
16 145 196
17 125 176
18 115 40
19 177 56
20 106 17
21 119 25
22 185 19
23 86 107
24 170 60
25 170 68
26 131 25
27 120 77
28 139 46
29 170 90
30 175 102
31 191 86
32 36 30
33 175 152
34 89 169
35 0 194
36 19 106
37 24 59
38 19 134
39 121 98
40 182 126
41 133 23
42 80 33
43 161 171
44 34 8
45 199 173
46 110 51
47 130 161
48 194 26
49 27 198
50 49 13
51 152 114
52 192 143
53 165 141
54 75 157
55 8 140
56 65 28
57 27 194
58 71 18
59 148 123
60 168 64
61 195 123
62 89 150
63 7 200
64 156 172
65 194 156
66 55 24
67 187 70
68 114 195
69 160 26
70 90 180
71 15 170
72 10 3
73 185 44
74 140 131
75 16 26
76 63 61
77 154 69
78 180 176
79 116 21
80 32 1
81 189 4
82 71 140
83 55 195
84 96 42
85 28 112
86 176 85
87 8 39
88 34 11
89 141 48
90 192 17
91 175 180
92 175 155
93 56 67
94 107 182
95 198 63
96 191 34
97 24 52
98 195 185
99 198 22
