N 100 
0 167 155
1 84 137
2 81 80
3 128 56
4 28 164
5 123 143
6 154 2
7 14 89
8 150 158
9 95 61
10 161 117
11 156 53
12 60 55
13 178 8
14 29 2
15 154 38
16 11 70
17 23 29
18 180 128
19 12 182
20 180 120
21 165 66
22 128 144
23 30 176
24 188 107
25 183 5
26 165 111
27 118 17
28 95 145
29 59 113
30 48 179
31 148 192
32 151 38
33 47 195
34 63 140
35 1 195
36 17 134
37 180 190
38 78 167
39 32 158
40 137 156
41 78 192
42 50 40
43 108 15
44 53 92
45 178 63
46 188 21
47 19 146
48 133 163
49 162 172
50 158 162
51 132 24
52 64 61
53 182 6
54 142 90
55 92 84
56 92 74
57 105 109
58 49 7
59 166 1
60 142 44
61 150 129
62 11 128
63 106 23
64 143 65
65 62 60
66 139 80
67 96 54
68 40 140
69 60 109
70 192 197
71 151 87
72 99 54
73 10 118
74 34 110
75 16 55
76 168 180
77 104 174
78 84 150
79 117 153
80 162 17
81 154 6
82 200 182
83 46 45
84 17 61
85 74 169
86 147 22
87 129 138
88 154 160
89 46 4
90 167 53
91 61 18
92 102 90
93 110 38
94 106 155
95 106 141
96 12 183
97 77 115
98 164 157
99 58 178
