N 100 
0 17 47
1 139 26
2 173 191
3 52 181
4 94 63
5 147 146
6 123 165
7 166 189
8 146 107
9 59 104
10 38 163
11 137 114
12 57 185
13 6 174
14 11 54
15 80 196
16 176 164
17 65 103
18 106 144
19 115 12
20 25 72
21 64 168
22 143 183
23 183 28
24 11 188
25 189 170
26 81 135
27 116 44
28 156 78
29 109 166
30 142 111
31 162 192
32 156 180
33 3 105
34 116 198
35 153 58
36 191 107
37 150 151
38 35 69
39 173 124
40 8 173
41 48 25
42 103 109
43 87 18
44 137 169
45 106 1
46 156 35
47 12 159
48 111 116
49 79 35
50 128 70
51 188 195
52 135 66
53 34 146
54 145 120
55 41 34
56 177 29
57 52 20
58 5 128
59 198 108
60 187 89
61 169 121
62 42 187
63 35 68
64 28 5
65 80 109
66 74 30
67 136 185
68 116 192
69 44 21
70 140 53
71 139 151
72 51 121
73 105 138
74 6 72
75 131 160
76 161 182
77 35 126
78 152 174
79 107 22
80 132 124
81 119 149
82 170 76
83 43 55
84 170 19
85 94 197
86 31 15
87 77 58
88 34 24
89 3 54
90 19 145
91 118 30
92 177 199
93 196 159
94 73 81
95 68 77
96 95 126
97 55 197
98 131 105
99 149 131
