N 100 
0 88 57
1 183 200
2 180 78
3 183 177
4 83 25
5 162 68
6 23 179
7 108 116
8 104 32
9 93 10
10 176 88
11 67 108
12 84 170
13 144 43
14 110 48
15 8 130
16 4 149
17 24 38
18 11 54
19 57 162
20 188 92
21 2 101
22 128 20
23 140 155
24 138 81
25 69 42
26 67 40
27 132 116
28 134 173
29 30 157
30 131 34
31 28 199
32 146 161
33 131 179
34 91 29
35 122 117
36 70 197
37 41 16
38 91 193
39 24 159
40 35 20
41 85 85
42 82 78
43 181 60
44 65 64
45 7 106
46 88 151
47 164 174
48 127 12
49 115 151
50 107 147
51 138 56
52 93 189
53 24 102
54 73 69
55 134 38
56 35 187
57 133 13
58 117 89
59 159 85
60 49 170
61 70 188
62 187 190
63 76 107
64 65 16
65 128 63
66 154 199
67 48 160
68 125 130
69 96 123
70 42 19
71 51 64
72 95 16
73 116 105
74 62 63
75 25 159
76 54 164
77 69 187
78 7 30
79 85 173
80 11 53
81 80 137
82 48 200
83 181 56
84 19 4
85 86 23
86 0 141
87 72 179
88 134 28
89 153 175
90 194 115
91 189 112
92 134 147
93 69 29
94 61 152
95 9 124
96 7 52
97 196 138
98 152 88
99 179 158
