N 100 
0 50 193
1 28 193
2 27 44
3 141 200
4 14 152
5 142 196
6 58 166
7 108 186
8 131 155
9 55 155
10 60 61
11 159 20
12 146 99
13 151 94
14 2 144
15 96 140
16 118 179
17 117 179
18 138 11
19 14 28
20 102 185
21 65 83
22 199 140
23 100 16
24 139 142
25 108 21
26 23 107
27 71 187
28 168 67
29 149 195
30 99 154
31 130 185
32 150 3
33 173 65
34 42 15
35 164 28
36 28 135
37 157 165
38 49 18
39 108 148
40 67 37
41 103 80
42 55 90
43 184 27
44 174 75
45 132 87
46 14 66
47 12 43
48 185 161
49 134 161
50 174 22
51 127 3
52 124 196
53 37 73
54 182 151
55 54 97
56 24 78
57 70 171
58 87 108
59 174 89
60 53 151
61 33 193
62 25 106
63 168 169
64 44 143
65 74 70
66 194 125
67 27 144
68 20 176
69 160 180
70 55 83
71 112 4
72 116 24
73 176 178
74 184 50
75 107 101
76 93 142
77 94 80
78 158 157
79 196 64
80 18 117
81 192 176
82 166 143
83 36 25
84 59 153
85 176 114
86 101 162
87 180 122
88 64 42
89 54 190
90 149 26
91 88 58
92 56 77
93 61 22
94 110 32
95 179 169
96 190 4
97 164 49
98 161 197
99 109 24
