N 100 
0 102 152
1 14 157
2 116 94
3 148 99
4 26 43
5 17 61
6 10 172
7 0 107
8 20 99
9 12 161
10 6 133
11 63 4
12 24 51
13 116 53
14 78 53
15 62 7
16 131 171
17 109 136
18 67 166
19 93 145
20 70 76
21 16 75
22 113 4
23 30 83
24 181 154
25 6 105
26 57 92
27 139 49
28 83 94
29 9 197
30 141 193
31 68 122
32 159 103
33 188 165
34 24 97
35 69 44
36 122 136
37 67 140
38 198 182
39 132 114
40 62 45
41 160 117
42 108 162
43 77 21
44 44 90
45 61 62
46 58 89
47 199 118
48 1 140
49 77 107
50 116 138
51 200 196
52 142 33
53 107 85
54 157 68
55 120 98
56 108 61
57 184 99
58 162 155
59 104 169
60 94 59
61 79 18
62 56 134
63 157 192
64 139 15
65 86 89
66 108 151
67 33 196
68 198 134
69 135 89
70 84 116
71 27 191
72 118 114
73 147 14
74 34 44
75 25 173
76 7 95
77 81 164
78 27 165
79 103 86
80 154 142
81 92 123
82 59 120
83 190 172
84 151 178
85 37 16
86 106 56
87 175 50
88 71 160
89 93 153
90 45 186
91 146 90
92 73 156
93 112 2
94 168 150
95 96 6
96 52 103
97 45 56
98 78 7
99 135 106
