N 100 
0 143 64
1 42 189
2 193 139
3 173 66
4 198 22
5 36 187
6 140 31
7 99 187
8 131 160
9 186 25
10 100 95
11 88 125
12 175 146
13 86 32
14 193 194
15 113 176
16 80 59
17 17 89
18 0 75
19 40 178
20 79 64
21 29 138
22 136 36
23 61 107
24 196 48
25 24 81
26 158 153
27 15 49
28 196 87
29 181 152
30 22 178
31 151 96
32 176 114
33 143 114
34 38 84
35 135 122
36 82 15
37 62 179
38 200 22
39 199 94
40 78 108
41 97 105
42 100 45
43 40 147
44 4 97
45 105 37
46 128 45
47 136 4
48 56 102
49 167 75
50 95 195
51 178 74
52 93 62
53 67 101
54 42 138
55 40 166
56 59 6
57 73 35
58 61 198
59 84 142
60 0 94
61 104 147
62 196 194
63 200 102
64 84 170
65 105 121
66 106 176
67 108 44
68 48 76
69 8 76
70 104 192
71 179 127
72 55 126
73 85 194
74 85 197
75 36 143
76 169 103
77 103 118
78 43 152
79 62 124
80 26 113
81 162 5
82 168 188
83 22 99
84 188 28
85 134 87
86 144 173
87 196 103
88 153 7
89 30 52
90 190 105
91 59 183
92 119 41
93 128 99
94 3 67
95 18 39
96 92 188
97 77 183
98 187 2
99 178 30
