N 100 
0 189 79
1 152 15
2 77 134
3 14 147
4 133 117
5 192 49
6 88 168
7 115 77
8 127 65
9 136 134
10 58 15
11 92 170
12 63 26
13 26 55
14 34 9
15 188 23
16 28 71
17 32 59
18 67 181
19 198 173
20 162 161
21 156 96
22 169 91
23 69 109
24 56 62
25 41 158
26 151 70
27 106 134
28 131 168
29 200 13
30 30 126
31 106 49
32 165 161
33 107 189
34 46 151
35 39 182
36 88 141
37 124 33
38 194 156
39 50 132
40 170 52
41 106 111
42 68 41
43 6 199
44 145 178
45 109 130
46 190 130
47 127 93
48 185 73
49 17 153
50 155 156
51 165 157
52 185 29
53 79 158
54 132 65
55 38 54
56 166 193
57 92 60
58 26 150
59 200 180
60 190 91
61 51 7
62 59 55
63 19 159
64 31 150
65 81 137
66 159 191
67 98 83
68 123 46
69 191 44
70 164 136
71 159 113
72 102 133
73 45 85
74 128 155
75 187 120
76 89 93
77 20 189
78 23 158
79 122 37
80 174 164
81 104 81
82 131 5
83 173 183
84 195 158
85 126 153
86 86 180
87 33 149
88 128 133
89 182 126
90 42 168
91 144 169
92 168 189
93 16 62
94 79 70
95 99 175
96 177 25
97 5 63
98 64 115
99 116 148
