N 100 
0 150 171
1 54 28
2 166 108
3 72 120
4 59 179
5 64 51
6 89 28
7 81 53
8 194 183
9 129 100
10 87 141
11 14 115
12 137 192
13 37 132
14 178 113
15 172 2
16 31 148
17 79 78
18 21 180
19 3 180
20 111 137
21 22 7
22 58 177
23 4 137
24 76 136
25 200 19
26 115 89
27 103 183
28 153 136
29 115 151
30 42 57
31 138 64
32 17 14
33 172 198
34 29 143
35 48 90
36 63 129
37 154 14
38 1 176
39 170 133
40 76 44
41 90 185
42 37 75
43 170 56
44 76 144
45 143 158
46 179 69
47 199 101
48 171 82
49 139 8
50 150 150
51 157 76
52 92 181
53 200 81
54 129 44
55 1 157
56 97 125
57 86 180
58 39 34
59 97 158
60 127 115
61 194 59
62 186 195
63 106 167
64 111 157
65 138 59
66 124 135
67 159 83
68 129 180
69 107 135
70 151 46
71 180 140
72 189 36
73 40 147
74 198 86
75 29 200
76 198 5
77 170 180
78 166 14
79 11 24
80 131 66
81 131 3
82 195 77
83 167 51
84 40 136
85 146 76
86 175 97
87 134 184
88 179 58
89 148 157
90 71 178
91 48 21
92 26 92
93 75 49
94 100 120
95 129 171
96 56 86
97 13 11
98 10 33
99 107 157
