N 100 
0 14 37
1 73 178
2 15 3
3 135 85
4 33 111
5 170 48
6 25 177
7 80 146
8 127 87
9 175 13
10 100 59
11 14 151
12 30 143
13 41 142
14 62 118
15 10 82
16 38 27
17 53 65
18 135 87
19 199 130
20 143 19
21 82 115
22 47 127
23 155 28
24 156 7
25 190 158
26 146 99
27 69 193
28 86 169
29 110 167
30 167 171
31 99 191
32 75 20
33 65 169
34 157 199
35 30 138
36 21 106
37 195 152
38 61 191
39 197 75
40 130 62
41 16 82
42 127 54
43 20 13
44 193 79
45 18 199
46 154 199
47 148 1
48 48 26
49 130 139
50 57 74
51 118 4
52 126 112
53 176 55
54 67 36
55 54 41
56 146 30
57 41 116
58 6 55
59 99 112
60 81 154
61 78 135
62 114 199
63 183 119
64 74 13
65 152 4
66 185 198
67 156 173
68 156 159
69 107 186
70 164 88
71 194 60
72 94 73
73 114 188
74 92 49
75 2 54
76 183 99
77 133 125
78 14 129
79 112 184
80 49 25
81 151 20
82 66 49
83 85 164
84 23 177
85 104 180
86 24 170
87 42 167
88 116 171
89 116 113
90 76 40
91 21 179
92 107 3
93 170 18
94 80 29
95 65 136
96 63 0
97 164 131
98 115 29
99 140 58
