N 200 
0 15 15
1 13 6
2 18 19
3 11 2
4 21 11
5 9 24
6 10 24
7 8 27
8 6 20
9 15 18
10 7 14
11 18 17
12 18 21
13 6 22
14 14 5
15 23 7
16 30 6
17 10 23
18 27 16
19 6 15
20 7 12
21 4 18
22 17 0
23 8 9
24 11 28
25 20 4
26 29 25
27 5 20
28 4 2
29 9 25
30 13 25
31 4 7
32 12 18
33 7 27
34 26 6
35 0 17
36 27 29
37 23 24
38 22 25
39 20 19
40 24 8
41 6 16
42 5 4
43 4 29
44 24 2
45 23 0
46 10 5
47 1 23
48 15 10
49 8 23
50 21 14
51 5 27
52 2 5
53 9 15
54 15 4
55 25 30
56 18 16
57 10 9
58 24 24
59 28 14
60 14 9
61 12 3
62 26 1
63 23 21
64 19 17
65 23 1
66 28 22
67 27 14
68 27 28
69 2 16
70 4 27
71 21 2
72 27 5
73 29 13
74 27 0
75 13 5
76 21 21
77 20 25
78 16 4
79 0 10
80 25 7
81 15 13
82 6 24
83 16 10
84 8 26
85 15 8
86 3 13
87 13 18
88 30 25
89 18 11
90 12 10
91 5 11
92 16 18
93 3 11
94 10 28
95 19 30
96 7 5
97 5 16
98 18 20
99 8 7
100 15 26
101 26 2
102 24 30
103 21 0
104 29 21
105 26 26
106 13 19
107 10 6
108 22 26
109 15 25
110 20 12
111 21 5
112 1 2
113 22 16
114 20 20
115 24 23
116 22 28
117 2 7
118 0 22
119 9 2
120 12 13
121 24 5
122 5 26
123 8 15
124 17 9
125 1 7
126 11 25
127 18 15
128 17 17
129 14 1
130 10 29
131 9 14
132 12 24
133 27 7
134 14 22
135 4 6
136 19 24
137 30 14
138 22 17
139 26 21
140 21 12
141 28 26
142 26 23
143 14 4
144 27 9
145 12 5
146 23 14
147 12 14
148 16 14
149 16 9
150 30 28
151 26 0
152 3 19
153 8 5
154 19 7
155 2 30
156 6 6
157 21 15
158 19 20
159 27 18
160 29 14
161 6 4
162 3 20
163 26 17
164 17 25
165 30 3
166 29 5
167 0 7
168 25 11
169 13 13
170 16 12
171 12 22
172 27 30
173 23 28
174 22 5
175 9 29
176 25 1
177 21 23
178 4 25
179 0 5
180 18 7
181 22 10
182 6 30
183 26 10
184 18 22
185 12 8
186 7 11
187 25 14
188 1 3
189 0 12
190 11 5
191 30 27
192 3 28
193 8 0
194 24 27
195 12 26
196 4 26
197 0 26
198 0 25
199 15 17
