N 100 
0 190 132
1 63 38
2 127 31
3 30 69
4 49 86
5 58 2
6 96 182
7 74 48
8 24 108
9 27 77
10 15 41
11 153 15
12 135 167
13 90 140
14 101 178
15 47 157
16 129 197
17 127 104
18 158 148
19 186 7
20 173 162
21 82 120
22 62 20
23 36 185
24 183 138
25 177 176
26 72 177
27 64 124
28 127 22
29 34 86
30 95 41
31 182 7
32 74 177
33 138 95
34 130 62
35 48 148
36 98 12
37 107 150
38 74 149
39 64 112
40 52 10
41 92 16
42 160 131
43 138 68
44 162 105
45 26 156
46 119 86
47 115 130
48 167 42
49 105 14
50 150 135
51 166 121
52 122 106
53 60 35
54 121 105
55 2 125
56 132 98
57 39 181
58 185 4
59 142 2
60 122 174
61 69 149
62 96 137
63 112 134
64 125 63
65 72 116
66 193 144
67 85 25
68 4 70
69 162 27
70 105 74
71 129 48
72 127 27
73 170 138
74 33 77
75 164 123
76 176 101
77 160 199
78 189 47
79 118 92
80 30 18
81 135 16
82 130 59
83 159 79
84 120 148
85 99 168
86 67 87
87 45 8
88 47 85
89 30 71
90 152 139
91 37 39
92 144 100
93 31 173
94 77 162
95 82 197
96 190 119
97 99 140
98 102 35
99 52 1
