N 100 
0 197 14
1 129 47
2 169 89
3 103 199
4 184 48
5 125 84
6 100 87
7 37 161
8 192 172
9 38 143
10 49 80
11 138 175
12 21 31
13 38 161
14 199 179
15 32 40
16 169 127
17 149 105
18 168 160
19 184 135
20 105 32
21 122 133
22 147 17
23 43 103
24 111 124
25 21 38
26 156 183
27 168 68
28 3 54
29 16 128
30 172 10
31 77 49
32 15 128
33 58 159
34 146 122
35 64 167
36 146 184
37 189 132
38 119 165
39 176 90
40 117 162
41 161 147
42 86 153
43 61 75
44 180 81
45 69 53
46 110 60
47 19 76
48 131 134
49 76 177
50 192 148
51 88 181
52 185 118
53 174 140
54 58 180
55 104 6
56 124 116
57 102 156
58 42 110
59 67 120
60 163 33
61 76 100
62 59 7
63 173 55
64 56 164
65 143 191
66 16 37
67 45 114
68 66 108
69 9 32
70 7 179
71 127 74
72 18 167
73 54 123
74 28 0
75 193 176
76 80 128
77 13 12
78 41 26
79 152 102
80 166 1
81 159 185
82 45 190
83 114 159
84 167 50
85 139 98
86 71 41
87 68 144
88 163 5
89 93 81
90 153 108
91 89 93
92 148 195
93 45 68
94 105 10
95 130 54
96 49 193
97 114 38
98 187 147
99 85 115
