N 100 
0 8 154
1 19 156
2 135 31
3 115 7
4 196 147
5 154 182
6 50 4
7 160 159
8 23 182
9 65 118
10 43 6
11 20 191
12 141 162
13 154 138
14 34 27
15 184 197
16 11 83
17 119 19
18 59 100
19 195 189
20 143 85
21 90 181
22 153 117
23 140 130
24 192 24
25 159 116
26 33 37
27 165 0
28 121 142
29 185 82
30 158 40
31 144 75
32 133 131
33 141 55
34 105 7
35 31 78
36 144 103
37 42 172
38 164 76
39 62 31
40 21 17
41 166 104
42 25 154
43 48 112
44 103 157
45 182 85
46 154 29
47 159 88
48 18 17
49 163 5
50 115 0
51 31 99
52 11 150
53 26 95
54 84 198
55 56 84
56 153 102
57 84 101
58 109 101
59 48 129
60 89 200
61 89 166
62 195 136
63 64 195
64 112 45
65 22 168
66 55 63
67 173 153
68 166 197
69 196 94
70 5 62
71 43 177
72 133 165
73 186 11
74 131 56
75 185 47
76 55 163
77 156 184
78 156 103
79 2 161
80 185 88
81 67 106
82 108 126
83 23 93
84 41 16
85 149 119
86 76 87
87 45 31
88 195 107
89 81 78
90 68 52
91 166 22
92 57 111
93 36 111
94 20 160
95 199 17
96 96 60
97 124 89
98 29 131
99 189 124
