N 100 
0 106 126
1 123 34
2 119 65
3 180 54
4 99 120
5 153 118
6 77 68
7 150 35
8 33 91
9 113 136
10 170 92
11 50 15
12 174 95
13 19 32
14 161 33
15 23 41
16 153 103
17 36 77
18 12 41
19 161 137
20 68 100
21 188 75
22 169 77
23 15 41
24 35 5
25 200 72
26 74 183
27 76 70
28 123 60
29 58 127
30 18 154
31 188 118
32 119 198
33 134 28
34 121 165
35 102 149
36 163 50
37 52 187
38 190 151
39 28 107
40 70 137
41 194 141
42 47 77
43 57 162
44 164 104
45 160 105
46 103 56
47 102 200
48 187 108
49 155 67
50 137 36
51 29 20
52 112 28
53 87 21
54 67 157
55 152 0
56 165 13
57 51 164
58 109 177
59 184 103
60 69 36
61 31 110
62 181 58
63 188 91
64 160 145
65 148 2
66 78 51
67 85 6
68 188 140
69 191 140
70 35 153
71 91 178
72 38 140
73 39 193
74 35 115
75 172 129
76 126 42
77 70 190
78 165 126
79 198 8
80 140 79
81 197 35
82 137 5
83 149 84
84 43 62
85 32 82
86 57 193
87 55 135
88 61 160
89 13 59
90 82 123
91 21 185
92 26 80
93 11 108
94 63 4
95 185 141
96 25 175
97 27 173
98 194 4
99 95 39
