N 100 
0 199 8
1 76 183
2 112 94
3 85 147
4 190 177
5 50 139
6 60 200
7 39 9
8 101 55
9 187 165
10 152 63
11 42 100
12 69 46
13 121 123
14 111 67
15 55 184
16 7 187
17 97 168
18 9 5
19 8 147
20 75 174
21 146 56
22 70 145
23 191 149
24 138 74
25 49 106
26 31 87
27 137 81
28 135 188
29 44 161
30 166 5
31 111 7
32 172 54
33 137 13
34 60 2
35 191 143
36 191 65
37 131 110
38 1 172
39 166 64
40 151 113
41 96 99
42 186 76
43 161 16
44 42 66
45 200 56
46 59 23
47 149 10
48 41 60
49 129 115
50 132 35
51 96 47
52 103 8
53 62 128
54 27 186
55 69 30
56 158 139
57 58 72
58 106 163
59 146 96
60 187 84
61 1 30
62 163 10
63 189 97
64 56 117
65 26 181
66 20 95
67 123 103
68 200 88
69 75 190
70 165 112
71 10 47
72 65 52
73 58 148
74 156 95
75 108 67
76 71 86
77 181 19
78 57 33
79 71 175
80 117 131
81 111 97
82 91 160
83 89 121
84 5 145
85 74 142
86 87 10
87 6 105
88 124 153
89 90 62
90 19 187
91 126 58
92 119 20
93 107 171
94 174 94
95 22 18
96 54 103
97 5 60
98 3 76
99 69 42
