N 100 
0 22 101
1 158 127
2 44 8
3 1 126
4 11 194
5 86 136
6 115 130
7 89 147
8 169 0
9 56 16
10 90 125
11 22 129
12 182 176
13 82 144
14 167 173
15 124 195
16 139 77
17 191 152
18 145 172
19 33 80
20 133 4
21 123 137
22 151 88
23 160 51
24 28 155
25 75 112
26 35 88
27 40 40
28 125 84
29 44 81
30 10 198
31 172 18
32 165 173
33 4 153
34 60 5
35 177 55
36 27 150
37 181 179
38 168 148
39 8 154
40 14 74
41 178 52
42 27 82
43 200 74
44 63 139
45 71 16
46 72 190
47 73 197
48 89 141
49 200 194
50 167 188
51 112 13
52 46 104
53 198 198
54 144 91
55 150 199
56 161 143
57 42 90
58 109 200
59 36 111
60 80 150
61 61 144
62 110 182
63 158 9
64 151 117
65 169 22
66 146 97
67 72 89
68 43 146
69 110 31
70 120 121
71 175 136
72 60 186
73 99 24
74 95 135
75 11 188
76 38 125
77 185 196
78 96 185
79 130 44
80 176 86
81 166 44
82 5 194
83 118 178
84 115 119
85 146 171
86 23 105
87 182 85
88 195 98
89 31 52
90 31 184
91 130 5
92 80 140
93 128 167
94 109 68
95 170 0
96 131 117
97 75 195
98 178 64
99 128 182
