N 100 
0 53 22
1 149 133
2 185 34
3 45 59
4 180 179
5 142 50
6 174 107
7 9 82
8 63 166
9 114 120
10 108 69
11 94 115
12 76 134
13 64 160
14 10 32
15 99 39
16 51 92
17 79 127
18 18 44
19 139 90
20 22 50
21 138 95
22 40 9
23 105 53
24 51 107
25 37 105
26 17 108
27 102 117
28 52 128
29 168 129
30 145 186
31 190 6
32 49 36
33 18 148
34 158 99
35 181 81
36 181 35
37 131 28
38 130 184
39 154 92
40 187 175
41 174 41
42 66 144
43 96 146
44 96 154
45 62 3
46 72 15
47 112 7
48 105 173
49 30 91
50 13 149
51 78 64
52 172 28
53 127 72
54 74 192
55 157 184
56 162 170
57 195 148
58 172 39
59 79 88
60 96 96
61 12 126
62 174 142
63 149 48
64 3 152
65 73 177
66 195 62
67 188 107
68 178 173
69 109 141
70 27 101
71 163 64
72 13 131
73 142 114
74 119 90
75 139 33
76 27 142
77 76 38
78 156 80
79 181 102
80 29 34
81 36 117
82 103 15
83 52 170
84 142 97
85 130 70
86 184 183
87 60 139
88 178 9
89 93 97
90 109 7
91 50 196
92 61 187
93 87 60
94 59 179
95 2 117
96 37 17
97 190 159
98 130 195
99 15 110
