N 100 
0 117 173
1 45 184
2 158 47
3 120 69
4 125 6
5 141 80
6 152 1
7 123 138
8 127 108
9 88 59
10 73 12
11 47 114
12 82 177
13 129 175
14 172 135
15 65 20
16 138 94
17 16 130
18 147 112
19 7 119
20 25 171
21 49 173
22 106 59
23 110 77
24 20 185
25 163 45
26 70 43
27 159 64
28 77 94
29 47 176
30 87 84
31 100 108
32 171 172
33 80 137
34 82 49
35 160 8
36 182 29
37 5 48
38 57 97
39 191 190
40 19 57
41 48 119
42 20 67
43 11 61
44 25 23
45 1 1
46 167 10
47 195 183
48 191 16
49 3 167
50 135 68
51 145 45
52 136 13
53 188 189
54 102 167
55 96 22
56 112 179
57 80 132
58 10 130
59 182 27
60 60 15
61 196 156
62 107 192
63 35 82
64 7 54
65 44 189
66 157 70
67 142 166
68 9 65
69 0 54
70 4 114
71 126 88
72 153 150
73 91 162
74 30 82
75 42 191
76 4 10
77 35 153
78 16 125
79 122 108
80 26 84
81 140 5
82 183 172
83 179 81
84 155 150
85 49 24
86 10 137
87 59 42
88 180 43
89 86 78
90 4 67
91 42 54
92 157 20
93 155 198
94 168 19
95 178 183
96 183 74
97 105 55
98 34 125
99 73 114
