N 100 
0 20 55
1 65 163
2 156 95
3 119 114
4 109 20
5 65 108
6 45 152
7 196 24
8 173 9
9 21 62
10 50 30
11 66 73
12 41 182
13 104 84
14 47 78
15 76 15
16 122 65
17 75 91
18 90 119
19 98 71
20 31 25
21 41 195
22 51 5
23 120 53
24 195 67
25 126 166
26 198 109
27 125 157
28 69 124
29 79 181
30 132 162
31 153 169
32 188 96
33 191 73
34 67 87
35 51 93
36 128 192
37 21 173
38 153 55
39 1 181
40 28 160
41 90 4
42 35 156
43 184 106
44 84 12
45 100 178
46 77 65
47 25 126
48 179 92
49 131 62
50 162 28
51 162 169
52 180 134
53 90 187
54 72 129
55 110 174
56 164 4
57 192 125
58 84 28
59 105 164
60 33 138
61 2 23
62 168 71
63 150 45
64 58 86
65 13 171
66 4 19
67 53 164
68 152 188
69 144 81
70 138 179
71 73 2
72 98 168
73 118 48
74 48 151
75 109 165
76 43 15
77 30 200
78 19 157
79 114 31
80 111 42
81 55 89
82 34 48
83 186 23
84 65 156
85 99 57
86 160 72
87 54 195
88 168 150
89 135 141
90 177 187
91 127 142
92 102 27
93 147 93
94 5 173
95 107 192
96 72 62
97 148 198
98 139 39
99 128 167
