N 100 
0 137 156
1 162 163
2 91 131
3 59 111
4 166 141
5 137 82
6 199 114
7 27 70
8 13 102
9 178 5
10 91 107
11 20 38
12 68 127
13 5 26
14 173 136
15 108 5
16 183 57
17 185 98
18 180 186
19 51 69
20 181 91
21 124 33
22 14 75
23 22 22
24 138 54
25 193 143
26 55 55
27 179 162
28 126 101
29 25 5
30 8 38
31 100 185
32 142 87
33 94 41
34 175 170
35 197 70
36 53 183
37 170 156
38 166 143
39 178 64
40 122 176
41 95 59
42 87 184
43 140 64
44 47 18
45 183 23
46 100 75
47 36 48
48 128 15
49 150 127
50 175 94
51 152 111
52 166 195
53 74 181
54 29 144
55 63 27
56 43 191
57 180 7
58 95 66
59 111 187
60 74 59
61 32 25
62 180 4
63 192 12
64 46 180
65 18 143
66 18 138
67 196 180
68 168 88
69 29 103
70 171 152
71 30 64
72 198 170
73 16 169
74 198 64
75 109 162
76 190 150
77 72 42
78 105 23
79 95 108
80 139 181
81 160 25
82 159 192
83 146 151
84 1 53
85 37 157
86 63 5
87 172 44
88 20 198
89 155 104
90 61 91
91 160 184
92 78 165
93 26 80
94 90 102
95 18 179
96 140 32
97 3 168
98 196 1
99 137 20
