N 100 
0 9 151
1 143 109
2 78 19
3 158 188
4 200 157
5 167 23
6 60 38
7 29 70
8 51 57
9 190 152
10 190 196
11 191 158
12 93 184
13 23 189
14 176 183
15 73 191
16 91 170
17 24 176
18 2 174
19 131 95
20 133 161
21 188 172
22 116 83
23 29 141
24 193 158
25 10 95
26 34 181
27 61 155
28 59 150
29 74 147
30 189 109
31 162 191
32 188 116
33 70 186
34 130 165
35 186 200
36 51 64
37 189 190
38 39 187
39 175 129
40 53 71
41 145 74
42 87 46
43 16 27
44 134 187
45 38 117
46 157 53
47 25 79
48 152 87
49 198 16
50 101 199
51 19 123
52 188 49
53 163 163
54 78 27
55 114 162
56 119 130
57 176 135
58 179 120
59 112 195
60 31 104
61 106 180
62 90 67
63 191 147
64 173 79
65 165 46
66 20 68
67 31 31
68 77 196
69 98 56
70 49 26
71 123 170
72 55 77
73 90 84
74 31 79
75 42 4
76 163 150
77 174 112
78 180 194
79 178 105
80 15 4
81 2 163
82 124 48
83 34 37
84 73 31
85 138 5
86 100 123
87 145 14
88 120 65
89 93 67
90 159 73
91 64 147
92 20 157
93 15 100
94 94 115
95 12 50
96 9 55
97 71 21
98 119 109
99 168 25
