N 100 
0 119 120
1 24 74
2 96 139
3 56 45
4 166 6
5 17 64
6 190 17
7 157 165
8 88 181
9 149 188
10 38 29
11 18 27
12 161 31
13 186 61
14 130 58
15 121 149
16 143 54
17 126 16
18 164 156
19 64 45
20 39 87
21 104 198
22 92 7
23 80 15
24 37 41
25 150 163
26 143 125
27 97 151
28 50 145
29 69 169
30 196 133
31 73 24
32 75 89
33 10 107
34 156 200
35 196 111
36 70 111
37 86 33
38 68 81
39 62 168
40 178 150
41 185 8
42 74 181
43 36 92
44 130 16
45 162 191
46 164 168
47 107 76
48 197 130
49 140 37
50 136 66
51 62 82
52 151 148
53 175 128
54 101 118
55 83 153
56 75 150
57 111 163
58 99 178
59 153 37
60 19 142
61 156 6
62 105 160
63 175 47
64 83 63
65 98 147
66 127 103
67 78 42
68 63 84
69 60 38
70 192 76
71 106 116
72 123 34
73 153 169
74 116 35
75 146 26
76 22 109
77 51 0
78 54 1
79 198 83
80 21 38
81 59 25
82 89 87
83 14 125
84 59 161
85 129 23
86 104 22
87 57 127
88 129 5
89 5 119
90 158 190
91 47 85
92 83 6
93 129 146
94 130 136
95 50 44
96 182 72
97 88 73
98 16 105
99 103 86
