N 100 
0 47 45
1 117 68
2 177 33
3 149 99
4 81 197
5 94 0
6 15 86
7 150 75
8 72 144
9 133 20
10 95 136
11 97 25
12 5 86
13 165 144
14 39 191
15 42 133
16 182 159
17 77 12
18 171 164
19 200 25
20 130 32
21 30 181
22 183 5
23 26 144
24 165 47
25 68 57
26 50 162
27 91 190
28 26 53
29 2 155
30 31 96
31 17 57
32 78 98
33 108 133
34 121 11
35 190 176
36 183 144
37 86 174
38 13 96
39 52 23
40 137 121
41 92 199
42 151 77
43 10 198
44 119 95
45 49 5
46 173 63
47 75 106
48 67 162
49 132 86
50 82 196
51 149 170
52 188 61
53 155 18
54 124 114
55 196 1
56 70 6
57 152 143
58 178 31
59 5 174
60 60 129
61 34 118
62 146 75
63 94 150
64 89 127
65 135 116
66 31 178
67 167 45
68 70 92
69 55 150
70 54 93
71 22 101
72 149 124
73 41 86
74 175 68
75 49 4
76 30 121
77 159 31
78 142 64
79 122 68
80 115 131
81 44 134
82 29 71
83 183 121
84 99 78
85 42 199
86 176 30
87 11 156
88 96 115
89 20 35
90 17 144
91 150 178
92 161 30
93 57 104
94 76 177
95 88 24
96 117 31
97 36 143
98 1 104
99 121 150
