N 100 
0 118 153
1 134 41
2 79 40
3 101 74
4 184 94
5 144 96
6 29 48
7 115 40
8 166 108
9 111 52
10 100 36
11 95 96
12 54 149
13 15 48
14 51 125
15 130 153
16 169 167
17 159 28
18 154 153
19 150 103
20 107 44
21 147 151
22 138 23
23 190 79
24 142 30
25 71 146
26 89 177
27 105 138
28 2 200
29 12 121
30 194 109
31 46 77
32 64 55
33 133 142
34 160 45
35 96 101
36 168 188
37 81 166
38 60 71
39 149 150
40 118 129
41 153 114
42 124 66
43 187 106
44 33 199
45 148 112
46 162 163
47 157 65
48 30 13
49 129 124
50 5 60
51 127 155
52 47 6
53 22 198
54 87 156
55 141 164
56 118 151
57 144 81
58 9 42
59 32 88
60 4 17
61 117 20
62 174 78
63 102 70
64 163 118
65 50 177
66 182 183
67 100 82
68 118 167
69 174 178
70 133 47
71 200 115
72 57 151
73 109 16
74 67 103
75 4 18
76 23 176
77 135 181
78 184 107
79 125 81
80 50 87
81 132 16
82 192 158
83 45 89
84 137 119
85 1 146
86 13 161
87 36 136
88 101 48
89 56 15
90 47 173
91 5 26
92 182 35
93 67 115
94 41 152
95 182 150
96 128 91
97 147 167
98 183 47
99 92 58
