N 100 
0 65 41
1 2 145
2 62 127
3 135 43
4 18 68
5 196 28
6 90 148
7 47 167
8 162 40
9 61 67
10 71 45
11 27 59
12 54 26
13 11 109
14 200 186
15 105 97
16 192 48
17 145 160
18 66 77
19 136 119
20 50 171
21 99 72
22 152 128
23 142 147
24 145 40
25 36 177
26 157 11
27 110 49
28 78 86
29 61 20
30 48 109
31 94 124
32 145 4
33 56 145
34 31 148
35 26 178
36 173 54
37 176 127
38 166 135
39 178 144
40 14 26
41 189 88
42 159 164
43 28 48
44 53 80
45 95 51
46 54 151
47 80 68
48 76 95
49 179 35
50 67 68
51 13 124
52 164 143
53 134 43
54 61 188
55 112 125
56 32 189
57 125 133
58 146 178
59 153 171
60 51 33
61 20 155
62 36 171
63 138 185
64 155 0
65 114 86
66 107 22
67 68 136
68 112 57
69 6 32
70 52 58
71 146 97
72 114 63
73 92 128
74 29 189
75 85 172
76 83 63
77 63 45
78 3 40
79 115 119
80 44 38
81 66 11
82 82 191
83 106 40
84 101 38
85 75 176
86 178 121
87 74 145
88 135 82
89 151 146
90 157 166
91 91 117
92 80 169
93 165 15
94 174 194
95 128 60
96 46 29
97 4 105
98 36 147
99 5 63
