N 100 
0 124 75
1 26 178
2 50 188
3 18 113
4 82 44
5 47 14
6 150 174
7 161 138
8 97 51
9 61 137
10 46 67
11 9 114
12 76 123
13 29 167
14 131 194
15 195 110
16 9 169
17 30 178
18 156 161
19 72 134
20 128 139
21 66 176
22 197 172
23 7 158
24 70 47
25 196 48
26 100 109
27 93 5
28 37 66
29 199 140
30 161 147
31 136 54
32 195 182
33 162 96
34 111 164
35 40 150
36 193 115
37 97 130
38 1 89
39 198 165
40 62 183
41 112 177
42 139 165
43 29 107
44 157 110
45 195 136
46 12 152
47 15 132
48 91 33
49 7 14
50 57 108
51 30 173
52 198 143
53 129 182
54 188 24
55 29 89
56 49 63
57 87 28
58 114 115
59 50 39
60 194 105
61 194 30
62 188 102
63 5 19
64 120 142
65 29 176
66 196 137
67 111 87
68 66 34
69 188 134
70 59 146
71 73 132
72 133 27
73 4 190
74 8 183
75 124 144
76 191 156
77 17 184
78 181 190
79 130 117
80 12 89
81 118 137
82 46 190
83 10 12
84 49 129
85 124 52
86 69 83
87 89 147
88 154 7
89 191 186
90 14 95
91 101 67
92 112 61
93 143 26
94 133 124
95 113 76
96 163 26
97 126 24
98 115 86
99 77 35
