N 100 
0 147 151
1 143 109
2 152 128
3 169 45
4 76 85
5 120 40
6 160 168
7 26 149
8 41 123
9 179 123
10 4 30
11 150 192
12 93 116
13 17 151
14 73 38
15 181 138
16 111 62
17 24 29
18 153 29
19 45 112
20 103 44
21 125 125
22 94 127
23 52 107
24 127 60
25 81 171
26 10 2
27 79 94
28 134 195
29 147 83
30 195 84
31 93 29
32 95 43
33 108 193
34 185 100
35 131 34
36 105 110
37 149 87
38 119 123
39 51 143
40 104 85
41 192 167
42 27 61
43 155 80
44 147 119
45 112 166
46 193 166
47 124 140
48 103 189
49 51 135
50 96 90
51 135 141
52 37 189
53 73 137
54 162 50
55 158 184
56 181 139
57 187 117
58 125 65
59 161 16
60 21 99
61 77 20
62 163 42
63 33 32
64 53 143
65 69 157
66 170 198
67 57 175
68 172 12
69 109 181
70 197 15
71 44 169
72 185 161
73 19 24
74 186 189
75 143 142
76 3 137
77 183 185
78 35 136
79 189 13
80 190 74
81 40 67
82 29 86
83 28 52
84 155 165
85 135 68
86 196 162
87 69 19
88 70 171
89 32 62
90 42 94
91 133 177
92 161 34
93 126 26
94 160 155
95 135 190
96 29 16
97 125 45
98 52 76
99 174 119
