N 100 
0 1 113
1 186 35
2 120 98
3 164 139
4 60 119
5 104 175
6 180 157
7 93 20
8 35 82
9 43 185
10 51 107
11 173 162
12 151 45
13 96 9
14 75 89
15 32 20
16 161 41
17 82 196
18 160 4
19 87 147
20 71 85
21 37 42
22 59 161
23 29 159
24 95 191
25 75 123
26 42 75
27 2 19
28 158 190
29 186 174
30 5 104
31 82 59
32 69 39
33 128 198
34 15 103
35 11 51
36 33 52
37 184 133
38 154 63
39 185 198
40 18 1
41 136 164
42 151 163
43 85 30
44 110 46
45 147 145
46 190 196
47 133 172
48 199 116
49 134 91
50 6 107
51 32 152
52 66 88
53 64 101
54 72 193
55 46 191
56 82 172
57 14 167
58 41 18
59 39 87
60 160 34
61 126 31
62 98 151
63 151 130
64 28 42
65 167 182
66 132 156
67 45 91
68 171 128
69 167 8
70 71 54
71 48 142
72 78 103
73 17 24
74 135 34
75 71 4
76 69 91
77 135 20
78 38 166
79 107 125
80 31 99
81 35 153
82 101 194
83 75 148
84 31 199
85 78 182
86 185 105
87 148 61
88 151 100
89 44 46
90 200 103
91 7 70
92 174 200
93 150 70
94 63 18
95 159 104
96 69 71
97 67 85
98 144 74
99 73 152
