N 100 
0 128 5
1 179 86
2 179 137
3 39 181
4 154 153
5 14 42
6 192 149
7 74 47
8 22 18
9 155 21
10 26 110
11 81 17
12 157 120
13 30 120
14 129 52
15 171 60
16 95 46
17 127 14
18 144 182
19 114 74
20 28 77
21 194 193
22 78 150
23 155 180
24 81 134
25 169 178
26 46 167
27 53 30
28 113 48
29 100 110
30 128 90
31 165 117
32 90 99
33 147 168
34 11 171
35 20 146
36 168 118
37 183 18
38 146 149
39 146 122
40 155 199
41 43 134
42 53 196
43 117 154
44 170 109
45 188 158
46 171 6
47 74 187
48 51 151
49 35 196
50 36 33
51 142 50
52 91 133
53 81 140
54 120 92
55 164 30
56 23 67
57 130 113
58 182 119
59 8 191
60 195 123
61 57 161
62 89 12
63 136 168
64 114 8
65 62 114
66 177 31
67 98 24
68 133 17
69 169 55
70 176 23
71 158 170
72 95 68
73 192 101
74 73 127
75 140 51
76 196 2
77 56 182
78 35 155
79 9 131
80 37 25
81 200 27
82 32 192
83 107 10
84 144 107
85 78 87
86 111 126
87 76 81
88 158 10
89 78 125
90 167 141
91 17 104
92 120 152
93 12 60
94 147 80
95 88 83
96 165 176
97 188 45
98 67 6
99 200 108
