N 100 
0 113 116
1 164 45
2 136 106
3 136 179
4 85 162
5 188 117
6 101 163
7 90 180
8 54 130
9 155 125
10 79 177
11 130 151
12 116 17
13 10 74
14 172 141
15 136 39
16 183 68
17 82 38
18 6 55
19 82 2
20 28 122
21 65 80
22 145 88
23 92 27
24 172 35
25 176 126
26 72 49
27 69 110
28 200 21
29 192 76
30 105 90
31 83 6
32 68 191
33 110 24
34 152 86
35 189 12
36 89 115
37 39 131
38 29 62
39 131 128
40 117 33
41 35 106
42 36 44
43 124 107
44 82 193
45 106 174
46 142 111
47 56 169
48 104 52
49 73 155
50 132 57
51 48 50
52 109 178
53 34 8
54 165 178
55 20 93
56 101 178
57 127 187
58 55 3
59 172 41
60 119 32
61 81 40
62 172 145
63 48 111
64 155 92
65 159 165
66 184 25
67 32 97
68 105 20
69 84 200
70 163 42
71 156 24
72 77 119
73 136 147
74 180 80
75 74 150
76 59 154
77 49 2
78 67 158
79 26 133
80 118 36
81 169 143
82 118 97
83 54 27
84 72 13
85 103 101
86 17 22
87 55 172
88 52 8
89 50 73
90 193 114
91 57 191
92 115 66
93 54 120
94 170 59
95 29 150
96 151 89
97 57 158
98 153 38
99 178 162
