N 100 
0 10 196
1 35 196
2 19 90
3 54 85
4 187 30
5 75 6
6 78 148
7 166 37
8 53 11
9 91 160
10 126 45
11 195 155
12 2 191
13 4 77
14 179 174
15 110 107
16 37 33
17 159 79
18 73 174
19 63 198
20 137 197
21 180 186
22 195 35
23 26 147
24 200 53
25 19 159
26 138 16
27 63 32
28 119 10
29 60 91
30 73 117
31 27 76
32 188 18
33 115 75
34 54 8
35 131 34
36 106 167
37 59 156
38 83 153
39 124 43
40 14 35
41 155 26
42 43 9
43 105 121
44 47 13
45 38 109
46 48 72
47 166 132
48 170 18
49 21 160
50 45 131
51 71 159
52 21 134
53 85 101
54 182 154
55 13 111
56 109 107
57 147 86
58 59 39
59 18 4
60 94 173
61 184 112
62 175 42
63 24 158
64 131 49
65 177 192
66 196 33
67 145 36
68 117 44
69 197 161
70 104 31
71 71 183
72 53 112
73 89 144
74 168 181
75 147 147
76 17 176
77 30 116
78 183 58
79 128 65
80 160 118
81 88 59
82 122 41
83 6 109
84 34 93
85 107 139
86 86 71
87 35 53
88 114 196
89 126 116
90 143 114
91 197 84
92 14 191
93 124 104
94 110 200
95 28 24
96 197 44
97 77 82
98 39 155
99 91 101
