N 100 
0 40 133
1 167 185
2 144 88
3 47 183
4 171 70
5 48 167
6 89 103
7 12 171
8 174 182
9 48 107
10 192 20
11 166 188
12 98 193
13 20 113
14 91 54
15 62 166
16 24 12
17 120 83
18 171 174
19 194 117
20 68 63
21 31 162
22 12 46
23 87 66
24 56 43
25 58 16
26 138 128
27 118 199
28 41 135
29 27 36
30 22 155
31 79 105
32 102 91
33 112 80
34 146 37
35 151 9
36 34 178
37 60 170
38 127 173
39 181 188
40 184 100
41 130 160
42 134 162
43 140 180
44 126 90
45 177 193
46 24 173
47 37 1
48 9 176
49 44 12
50 32 56
51 89 86
52 89 159
53 100 162
54 152 171
55 48 13
56 157 86
57 134 151
58 102 97
59 14 197
60 200 118
61 190 114
62 118 38
63 110 189
64 59 183
65 161 41
66 78 75
67 23 133
68 18 200
69 122 108
70 90 27
71 189 44
72 36 98
73 136 70
74 125 153
75 118 37
76 164 180
77 67 142
78 157 184
79 188 15
80 169 173
81 10 53
82 171 114
83 130 194
84 156 117
85 198 77
86 37 149
87 149 155
88 153 13
89 11 48
90 52 12
91 131 47
92 36 136
93 179 186
94 47 108
95 166 139
96 173 49
97 132 5
98 177 126
99 22 162
