N 100 
0 9 130
1 71 172
2 162 51
3 37 43
4 77 43
5 182 113
6 193 46
7 59 193
8 59 47
9 42 11
10 103 162
11 4 48
12 1 134
13 98 127
14 47 158
15 160 58
16 80 23
17 51 168
18 15 72
19 112 130
20 85 184
21 141 192
22 49 127
23 114 105
24 164 199
25 160 125
26 62 97
27 96 96
28 19 146
29 15 36
30 64 7
31 171 123
32 169 158
33 108 5
34 66 119
35 125 187
36 188 11
37 88 147
38 104 47
39 15 175
40 161 166
41 45 145
42 196 8
43 25 170
44 166 160
45 10 182
46 44 198
47 181 150
48 97 115
49 119 44
50 181 32
51 14 176
52 48 21
53 193 152
54 73 51
55 175 136
56 155 72
57 162 85
58 126 33
59 163 82
60 22 144
61 6 156
62 130 105
63 177 164
64 85 148
65 151 17
66 129 103
67 29 163
68 198 21
69 27 200
70 78 142
71 7 93
72 146 14
73 126 124
74 69 189
75 157 117
76 122 163
77 106 88
78 107 63
79 41 72
80 65 133
81 22 0
82 153 7
83 38 175
84 93 161
85 149 44
86 124 146
87 31 21
88 110 116
89 108 45
90 59 86
91 124 141
92 117 71
93 183 58
94 61 147
95 158 57
96 13 19
97 29 49
98 9 119
99 38 190
