N 100 
0 77 110
1 17 19
2 180 76
3 144 156
4 199 91
5 195 0
6 50 47
7 154 22
8 172 83
9 137 44
10 148 190
11 194 88
12 179 64
13 33 41
14 97 126
15 180 95
16 173 127
17 78 3
18 101 106
19 195 94
20 124 146
21 20 46
22 69 107
23 134 161
24 57 0
25 176 136
26 47 190
27 193 129
28 181 119
29 118 143
30 20 40
31 156 191
32 125 108
33 61 58
34 95 38
35 165 147
36 176 45
37 30 90
38 170 135
39 46 132
40 8 129
41 196 189
42 83 59
43 88 120
44 113 54
45 33 125
46 164 175
47 126 86
48 181 44
49 67 106
50 88 74
51 196 44
52 159 123
53 82 8
54 48 12
55 121 21
56 35 64
57 78 138
58 154 41
59 1 168
60 188 127
61 105 107
62 134 200
63 56 12
64 68 84
65 64 180
66 8 174
67 119 77
68 191 105
69 176 133
70 135 127
71 177 159
72 78 171
73 5 101
74 175 190
75 121 14
76 120 105
77 99 98
78 33 153
79 137 68
80 69 34
81 53 61
82 175 16
83 59 105
84 101 35
85 55 189
86 32 19
87 38 69
88 91 8
89 180 51
90 42 123
91 5 183
92 157 10
93 144 15
94 130 121
95 180 187
96 45 128
97 79 144
98 9 158
99 122 45
