N 100 
0 188 174
1 96 22
2 33 193
3 86 192
4 70 21
5 49 198
6 164 128
7 127 41
8 156 170
9 198 187
10 74 12
11 60 135
12 172 93
13 44 103
14 1 11
15 118 12
16 71 148
17 7 150
18 148 49
19 88 164
20 0 181
21 197 162
22 104 56
23 19 154
24 10 151
25 43 128
26 46 88
27 166 9
28 91 36
29 172 103
30 26 64
31 89 9
32 161 25
33 13 176
34 2 143
35 154 168
36 78 26
37 146 54
38 142 2
39 47 132
40 1 123
41 36 7
42 81 154
43 61 138
44 195 105
45 73 128
46 74 58
47 179 32
48 171 180
49 80 116
50 141 165
51 64 123
52 85 111
53 148 178
54 169 157
55 53 11
56 11 48
57 153 98
58 78 128
59 88 2
60 134 81
61 76 73
62 51 99
63 194 60
64 176 43
65 88 88
66 184 15
67 102 28
68 178 165
69 9 27
70 139 192
71 11 68
72 134 6
73 61 148
74 106 172
75 161 76
76 184 78
77 124 103
78 91 165
79 174 92
80 152 8
81 87 145
82 106 60
83 4 113
84 198 24
85 172 54
86 188 81
87 9 95
88 63 78
89 173 108
90 154 177
91 15 97
92 56 84
93 150 148
94 30 140
95 91 191
96 45 176
97 107 165
98 162 57
99 50 133
