N 100 
0 198 131
1 25 135
2 46 187
3 110 48
4 47 74
5 81 72
6 127 145
7 104 25
8 46 95
9 39 130
10 77 159
11 125 192
12 46 60
13 64 37
14 12 49
15 43 169
16 55 191
17 174 21
18 171 2
19 116 107
20 41 197
21 161 5
22 123 124
23 93 47
24 137 173
25 37 157
26 45 45
27 140 73
28 86 125
29 163 188
30 21 144
31 165 3
32 15 95
33 128 79
34 8 39
35 45 161
36 159 65
37 96 68
38 97 47
39 191 123
40 196 53
41 15 60
42 77 116
43 196 115
44 149 66
45 23 192
46 17 132
47 4 101
48 182 177
49 169 45
50 159 76
51 64 138
52 105 57
53 181 178
54 184 115
55 116 114
56 1 6
57 9 162
58 11 57
59 146 131
60 52 16
61 7 113
62 119 6
63 146 187
64 114 25
65 153 127
66 62 11
67 183 17
68 92 114
69 113 43
70 12 42
71 128 125
72 91 197
73 94 103
74 91 55
75 95 77
76 84 163
77 143 127
78 132 60
79 74 159
80 153 12
81 167 194
82 190 105
83 98 173
84 97 200
85 109 16
86 63 198
87 192 169
88 150 58
89 111 125
90 22 1
91 186 49
92 36 4
93 10 139
94 100 36
95 24 125
96 195 123
97 109 149
98 50 153
99 28 40
