N 100 
0 36 18
1 38 188
2 174 11
3 21 142
4 8 196
5 156 99
6 178 168
7 87 131
8 140 16
9 29 51
10 153 195
11 152 119
12 89 130
13 141 89
14 120 148
15 13 60
16 180 58
17 4 46
18 21 83
19 1 91
20 139 112
21 86 29
22 42 29
23 82 5
24 60 170
25 152 48
26 193 49
27 164 187
28 99 6
29 46 175
30 128 21
31 3 12
32 197 184
33 115 60
34 89 59
35 95 124
36 33 31
37 109 149
38 76 138
39 68 116
40 186 113
41 72 116
42 79 60
43 103 198
44 126 83
45 125 188
46 11 32
47 136 197
48 185 86
49 67 59
50 199 138
51 67 83
52 103 196
53 106 130
54 35 41
55 87 179
56 30 40
57 198 74
58 162 98
59 51 18
60 102 187
61 56 57
62 91 149
63 92 59
64 185 43
65 104 50
66 80 170
67 9 82
68 37 56
69 35 81
70 160 37
71 195 114
72 19 18
73 140 26
74 162 15
75 198 199
76 26 189
77 5 139
78 27 32
79 146 179
80 131 9
81 195 12
82 30 157
83 89 122
84 45 173
85 190 155
86 162 36
87 123 47
88 116 10
89 2 41
90 82 113
91 190 198
92 36 155
93 161 36
94 173 106
95 27 186
96 172 33
97 108 80
98 148 106
99 169 108
