N 100 
0 15 48
1 63 42
2 189 3
3 65 132
4 169 52
5 54 12
6 15 3
7 2 54
8 130 81
9 11 86
10 75 141
11 107 94
12 18 82
13 1 21
14 161 7
15 190 96
16 56 151
17 199 115
18 175 72
19 175 119
20 86 2
21 126 149
22 99 3
23 113 72
24 112 8
25 2 147
26 70 42
27 85 122
28 124 85
29 192 150
30 109 29
31 100 85
32 88 198
33 141 177
34 36 18
35 90 189
36 66 169
37 38 41
38 157 76
39 142 47
40 75 60
41 116 142
42 96 195
43 128 144
44 22 123
45 5 133
46 40 127
47 55 159
48 115 40
49 164 109
50 84 53
51 152 46
52 87 82
53 16 104
54 75 53
55 149 25
56 81 151
57 159 46
58 110 54
59 120 19
60 94 91
61 92 86
62 56 181
63 40 41
64 23 159
65 46 46
66 72 156
67 176 87
68 3 128
69 197 77
70 5 119
71 36 102
72 55 60
73 72 117
74 39 145
75 106 200
76 160 20
77 188 43
78 164 105
79 23 57
80 197 151
81 195 94
82 9 73
83 121 174
84 133 59
85 94 196
86 133 56
87 19 115
88 59 171
89 103 73
90 148 99
91 156 130
92 145 61
93 185 27
94 34 33
95 71 167
96 146 7
97 149 178
98 184 172
99 50 93
