N 100 
0 177 126
1 58 147
2 182 142
3 106 54
4 96 194
5 137 106
6 58 146
7 138 195
8 61 196
9 72 2
10 70 149
11 125 190
12 198 160
13 118 176
14 145 142
15 80 177
16 140 3
17 85 151
18 34 63
19 187 150
20 1 123
21 178 10
22 119 97
23 161 16
24 190 49
25 100 151
26 72 140
27 26 50
28 94 125
29 33 109
30 72 190
31 142 153
32 132 39
33 6 192
34 186 156
35 146 126
36 14 130
37 141 128
38 2 112
39 0 4
40 115 56
41 65 156
42 122 175
43 88 80
44 32 131
45 52 92
46 1 46
47 1 66
48 153 149
49 186 75
50 132 115
51 20 33
52 62 74
53 38 146
54 9 6
55 156 44
56 176 83
57 162 145
58 49 195
59 81 57
60 189 152
61 109 97
62 42 19
63 41 4
64 124 130
65 16 18
66 122 45
67 129 20
68 141 75
69 186 17
70 137 31
71 76 125
72 123 170
73 51 193
74 163 164
75 135 138
76 51 76
77 119 82
78 184 47
79 99 181
80 176 120
81 48 46
82 156 129
83 129 186
84 9 97
85 139 186
86 126 45
87 29 185
88 153 197
89 179 114
90 27 49
91 89 150
92 25 162
93 158 144
94 151 50
95 178 191
96 75 134
97 152 114
98 80 97
99 121 151
