N 100 
0 126 8
1 105 125
2 129 114
3 63 193
4 87 31
5 90 127
6 67 70
7 28 156
8 2 59
9 99 4
10 153 9
11 4 58
12 33 198
13 161 93
14 26 165
15 168 25
16 22 1
17 140 139
18 153 79
19 77 88
20 169 74
21 117 16
22 58 177
23 177 48
24 1 127
25 63 28
26 40 60
27 85 123
28 19 48
29 177 194
30 188 151
31 15 186
32 28 43
33 48 144
34 59 126
35 184 141
36 155 38
37 132 194
38 199 200
39 138 58
40 71 21
41 27 118
42 172 119
43 31 54
44 154 14
45 118 163
46 5 94
47 17 172
48 139 137
49 119 79
50 184 155
51 3 6
52 21 159
53 126 35
54 15 5
55 120 121
56 65 45
57 61 176
58 23 152
59 181 7
60 106 169
61 167 84
62 192 56
63 109 48
64 39 158
65 195 199
66 168 111
67 178 196
68 128 27
69 12 179
70 23 134
71 37 31
72 194 116
73 107 125
74 21 127
75 15 57
76 170 122
77 1 108
78 4 127
79 93 186
80 9 156
81 39 38
82 200 107
83 104 152
84 73 86
85 95 153
86 193 75
87 61 185
88 104 146
89 179 74
90 24 173
91 190 106
92 44 126
93 119 77
94 200 183
95 87 32
96 8 143
97 140 94
98 132 70
99 107 37
