N 100 
0 37 27
1 91 85
2 158 168
3 88 158
4 53 120
5 48 186
6 96 75
7 15 63
8 81 18
9 198 96
10 26 45
11 179 50
12 124 191
13 100 18
14 48 76
15 180 177
16 164 59
17 66 90
18 73 138
19 157 188
20 174 128
21 37 156
22 100 59
23 181 26
24 19 103
25 107 152
26 32 135
27 163 81
28 130 200
29 200 141
30 127 22
31 114 75
32 139 96
33 100 32
34 198 164
35 180 125
36 75 69
37 29 133
38 191 42
39 85 140
40 163 180
41 54 12
42 79 200
43 83 75
44 117 155
45 183 70
46 100 6
47 114 27
48 181 121
49 100 142
50 18 168
51 71 189
52 138 118
53 73 48
54 159 115
55 118 91
56 93 35
57 31 77
58 2 32
59 12 194
60 172 9
61 197 152
62 149 164
63 102 73
64 111 6
65 72 180
66 20 141
67 199 43
68 191 51
69 185 44
70 150 58
71 37 85
72 179 136
73 154 133
74 86 4
75 197 174
76 24 195
77 57 25
78 109 180
79 21 63
80 143 9
81 192 73
82 193 199
83 148 150
84 18 125
85 14 110
86 184 108
87 175 99
88 190 61
89 179 64
90 45 17
91 3 151
92 183 115
93 142 93
94 15 168
95 29 161
96 28 157
97 168 106
98 49 183
99 139 186
