N 100 
0 187 127
1 160 43
2 117 30
3 186 112
4 186 167
5 15 178
6 152 60
7 35 143
8 74 180
9 114 21
10 16 8
11 193 180
12 159 97
13 135 4
14 19 152
15 194 176
16 107 21
17 32 112
18 188 81
19 107 72
20 169 194
21 23 17
22 56 86
23 200 40
24 24 112
25 37 172
26 48 120
27 159 74
28 164 109
29 76 173
30 153 144
31 149 68
32 118 27
33 32 36
34 133 52
35 164 163
36 25 197
37 184 49
38 62 177
39 122 80
40 111 192
41 30 74
42 82 184
43 86 103
44 86 102
45 157 105
46 73 200
47 102 128
48 29 170
49 127 9
50 83 12
51 74 188
52 153 5
53 154 27
54 56 160
55 112 5
56 140 58
57 147 63
58 123 97
59 106 148
60 196 6
61 77 190
62 119 48
63 13 55
64 133 162
65 37 95
66 31 9
67 177 87
68 76 49
69 136 200
70 113 90
71 41 187
72 105 66
73 185 110
74 82 195
75 5 129
76 6 91
77 73 39
78 195 24
79 101 86
80 72 90
81 66 159
82 34 24
83 12 42
84 161 101
85 139 22
86 189 73
87 92 32
88 37 60
89 3 61
90 84 53
91 109 191
92 169 34
93 146 20
94 103 121
95 126 6
96 177 151
97 189 108
98 187 138
99 145 190
