N 100 
0 152 19
1 39 140
2 34 30
3 20 3
4 152 4
5 17 184
6 192 69
7 32 54
8 149 91
9 111 180
10 39 19
11 110 72
12 180 121
13 20 166
14 154 69
15 34 76
16 146 14
17 4 106
18 56 89
19 93 91
20 52 107
21 91 111
22 88 161
23 109 3
24 64 2
25 64 21
26 0 84
27 130 28
28 133 71
29 118 142
30 37 123
31 52 172
32 199 25
33 187 11
34 82 165
35 28 152
36 96 197
37 118 118
38 89 34
39 141 28
40 90 174
41 175 44
42 108 60
43 91 16
44 13 145
45 178 175
46 198 50
47 15 198
48 156 1
49 179 131
50 159 180
51 20 125
52 148 150
53 123 28
54 116 200
55 149 180
56 85 34
57 139 133
58 115 82
59 169 25
60 187 94
61 0 81
62 124 42
63 119 55
64 69 86
65 191 122
66 104 113
67 167 42
68 1 165
69 90 154
70 67 171
71 125 144
72 37 71
73 51 173
74 133 188
75 145 54
76 73 86
77 152 93
78 61 200
79 19 165
80 22 107
81 194 1
82 102 118
83 120 13
84 186 171
85 14 52
86 125 42
87 160 2
88 176 23
89 33 116
90 199 167
91 18 51
92 197 2
93 126 90
94 122 153
95 141 10
96 186 68
97 90 156
98 181 79
99 34 155
