N 100 
0 102 34
1 144 54
2 76 172
3 25 130
4 181 7
5 30 4
6 102 186
7 199 154
8 127 141
9 88 188
10 117 167
11 18 11
12 152 12
13 20 48
14 111 56
15 55 106
16 154 183
17 183 158
18 173 116
19 95 31
20 198 61
21 169 109
22 14 65
23 85 152
24 51 109
25 172 153
26 137 134
27 190 9
28 193 150
29 74 181
30 140 112
31 82 56
32 161 87
33 1 197
34 149 168
35 130 152
36 132 50
37 181 191
38 134 105
39 129 164
40 118 145
41 61 147
42 176 180
43 94 71
44 121 33
45 2 146
46 46 150
47 21 125
48 149 50
49 23 152
50 33 129
51 53 196
52 168 192
53 147 64
54 167 138
55 92 40
56 142 49
57 85 80
58 87 119
59 27 159
60 194 120
61 45 24
62 17 131
63 180 119
64 123 69
65 84 14
66 115 170
67 130 132
68 198 8
69 152 89
70 80 62
71 100 62
72 103 125
73 193 67
74 167 175
75 63 51
76 89 139
77 164 156
78 85 158
79 198 168
80 15 88
81 147 129
82 0 159
83 166 94
84 200 125
85 114 131
86 138 110
87 21 62
88 163 65
89 153 139
90 159 197
91 35 67
92 32 96
93 143 153
94 140 197
95 46 32
96 104 132
97 32 87
98 144 73
99 96 34
