N 100 
0 188 174
1 138 76
2 84 179
3 187 160
4 187 175
5 124 130
6 124 132
7 64 94
8 54 187
9 154 73
10 148 117
11 5 44
12 189 65
13 47 99
14 100 25
15 91 152
16 120 47
17 179 39
18 3 153
19 9 16
20 188 68
21 148 193
22 113 101
23 78 39
24 173 176
25 59 27
26 168 143
27 197 154
28 134 47
29 182 133
30 165 5
31 93 31
32 176 66
33 120 182
34 89 155
35 110 70
36 97 54
37 23 25
38 129 124
39 6 129
40 24 62
41 83 111
42 5 84
43 64 59
44 182 59
45 166 74
46 24 111
47 132 26
48 58 145
49 184 94
50 196 14
51 91 191
52 127 109
53 184 174
54 120 156
55 100 45
56 26 15
57 180 184
58 82 90
59 108 153
60 110 95
61 192 128
62 103 69
63 143 50
64 31 6
65 60 44
66 48 130
67 196 86
68 199 173
69 168 83
70 90 117
71 120 189
72 34 2
73 104 72
74 21 69
75 200 92
76 127 117
77 146 135
78 191 199
79 73 38
80 26 32
81 121 37
82 112 34
83 19 129
84 98 34
85 86 95
86 147 159
87 121 75
88 60 98
89 151 67
90 114 14
91 65 25
92 65 50
93 119 34
94 181 133
95 25 72
96 41 31
97 118 142
98 76 168
99 87 144
