N 100 
0 112 105
1 91 7
2 51 194
3 45 196
4 57 41
5 179 157
6 196 148
7 194 77
8 158 166
9 163 139
10 149 135
11 114 56
12 94 180
13 142 172
14 31 61
15 78 67
16 140 113
17 79 59
18 74 159
19 135 185
20 183 154
21 77 69
22 75 170
23 21 104
24 22 59
25 129 81
26 149 183
27 21 112
28 10 56
29 20 28
30 73 168
31 151 175
32 61 144
33 189 96
34 24 173
35 57 57
36 2 98
37 107 24
38 170 26
39 15 83
40 78 115
41 196 187
42 83 41
43 27 45
44 113 181
45 155 114
46 172 69
47 156 110
48 57 79
49 48 139
50 170 175
51 114 74
52 186 166
53 103 89
54 108 87
55 104 177
56 69 33
57 131 67
58 194 193
59 35 140
60 121 54
61 80 178
62 132 90
63 80 0
64 116 110
65 70 29
66 139 17
67 70 184
68 107 199
69 119 16
70 22 170
71 105 163
72 157 73
73 81 60
74 7 64
75 0 162
76 142 179
77 50 68
78 67 116
79 58 91
80 117 119
81 168 121
82 102 97
83 39 30
84 64 21
85 190 41
86 65 42
87 48 177
88 105 98
89 88 78
90 195 163
91 113 78
92 154 182
93 193 27
94 36 36
95 111 57
96 135 135
97 7 182
98 16 169
99 51 6
