N 100 
0 95 86
1 120 124
2 121 163
3 60 167
4 17 12
5 200 159
6 139 82
7 94 44
8 8 105
9 109 161
10 112 86
11 158 74
12 96 194
13 190 137
14 50 163
15 19 142
16 188 177
17 113 114
18 191 13
19 120 141
20 196 55
21 99 128
22 83 27
23 16 4
24 0 136
25 137 138
26 7 171
27 67 8
28 86 185
29 50 65
30 72 9
31 60 150
32 13 111
33 200 36
34 121 136
35 126 173
36 46 11
37 9 35
38 168 20
39 184 148
40 78 13
41 155 143
42 8 71
43 97 79
44 102 50
45 56 101
46 92 194
47 7 166
48 29 189
49 123 128
50 172 175
51 48 55
52 137 21
53 121 196
54 49 79
55 199 116
56 105 95
57 144 184
58 15 105
59 161 19
60 41 47
61 79 146
62 132 117
63 144 23
64 132 16
65 197 40
66 35 166
67 140 169
68 173 147
69 68 19
70 168 169
71 48 36
72 151 187
73 19 127
74 102 181
75 71 170
76 19 136
77 140 122
78 55 86
79 190 30
80 197 54
81 1 140
82 181 55
83 97 183
84 169 155
85 142 81
86 136 106
87 179 102
88 162 159
89 166 151
90 114 4
91 186 198
92 1 137
93 146 81
94 113 83
95 73 123
96 196 122
97 196 187
98 9 63
99 134 122
