N 100 
0 98 94
1 175 4
2 167 47
3 98 194
4 80 147
5 187 32
6 14 74
7 141 186
8 37 110
9 150 20
10 191 75
11 20 142
12 81 129
13 2 87
14 126 156
15 93 159
16 59 158
17 190 111
18 29 87
19 198 133
20 121 131
21 113 117
22 128 120
23 43 24
24 131 9
25 180 17
26 46 109
27 183 142
28 25 154
29 71 127
30 155 195
31 40 81
32 40 150
33 19 5
34 112 89
35 50 143
36 175 34
37 89 116
38 179 63
39 18 124
40 71 12
41 36 117
42 159 187
43 56 21
44 93 127
45 74 72
46 98 189
47 176 147
48 182 106
49 42 131
50 47 47
51 124 33
52 153 141
53 31 80
54 91 176
55 79 70
56 42 106
57 177 72
58 62 72
59 50 25
60 94 17
61 127 73
62 169 68
63 124 161
64 192 29
65 12 12
66 184 114
67 20 34
68 18 146
69 35 185
70 163 181
71 193 46
72 55 190
73 155 180
74 90 129
75 148 128
76 175 176
77 35 126
78 41 99
79 14 190
80 123 54
81 174 107
82 161 172
83 78 36
84 67 98
85 174 88
86 96 30
87 80 138
88 72 91
89 40 170
90 79 58
91 81 23
92 23 162
93 57 133
94 0 128
95 196 36
96 26 95
97 19 115
98 24 129
99 157 16
