N 100 
0 176 6
1 96 168
2 138 52
3 197 70
4 188 162
5 88 2
6 99 144
7 102 79
8 109 81
9 73 69
10 65 112
11 105 111
12 129 185
13 64 118
14 142 114
15 197 3
16 158 171
17 101 156
18 154 110
19 105 41
20 64 176
21 190 155
22 142 86
23 2 36
24 128 42
25 152 90
26 0 33
27 88 166
28 148 59
29 60 123
30 11 98
31 130 27
32 168 118
33 134 130
34 119 185
35 80 115
36 150 177
37 168 43
38 2 2
39 48 92
40 44 13
41 24 116
42 91 198
43 142 2
44 183 50
45 46 101
46 35 115
47 77 92
48 25 56
49 162 166
50 120 60
51 20 11
52 198 142
53 14 36
54 64 128
55 29 115
56 122 139
57 137 69
58 121 113
59 100 141
60 84 91
61 191 90
62 156 93
63 110 177
64 93 27
65 124 114
66 132 140
67 50 111
68 63 59
69 3 70
70 77 173
71 147 19
72 116 175
73 88 71
74 66 72
75 93 78
76 171 181
77 92 189
78 185 100
79 93 16
80 194 109
81 171 112
82 69 85
83 8 70
84 0 183
85 69 118
86 45 90
87 119 134
88 15 179
89 144 161
90 184 83
91 45 77
92 124 52
93 63 40
94 112 8
95 161 74
96 110 9
97 190 26
98 63 168
99 17 44
