N 100 
0 73 58
1 45 58
2 160 144
3 131 157
4 171 143
5 200 174
6 144 10
7 159 19
8 27 167
9 136 36
10 125 95
11 192 74
12 123 43
13 194 24
14 120 186
15 58 62
16 77 70
17 158 194
18 112 67
19 60 183
20 147 85
21 61 7
22 62 77
23 54 24
24 31 27
25 104 32
26 78 124
27 72 40
28 28 46
29 75 194
30 8 137
31 48 157
32 119 48
33 55 100
34 174 146
35 58 44
36 64 10
37 82 31
38 82 0
39 172 148
40 162 120
41 7 183
42 104 124
43 15 197
44 86 127
45 62 183
46 134 144
47 185 70
48 61 45
49 134 180
50 120 74
51 43 16
52 56 39
53 81 80
54 148 65
55 87 37
56 142 1
57 119 154
58 23 147
59 148 151
60 125 149
61 53 52
62 22 54
63 105 192
64 8 173
65 181 98
66 57 134
67 89 95
68 107 3
69 34 117
70 151 162
71 66 93
72 160 102
73 101 129
74 114 128
75 81 132
76 14 98
77 12 149
78 165 137
79 25 39
80 10 140
81 116 138
82 125 24
83 197 75
84 132 133
85 190 166
86 38 11
87 124 180
88 1 179
89 4 157
90 188 97
91 59 55
92 175 153
93 55 136
94 188 117
95 91 80
96 187 19
97 160 153
98 112 187
99 125 186
