N 100 
0 20 187
1 35 86
2 46 178
3 151 38
4 129 134
5 76 39
6 146 65
7 116 194
8 89 1
9 45 61
10 71 127
11 50 42
12 187 0
13 103 91
14 180 124
15 167 102
16 69 176
17 164 128
18 183 137
19 31 58
20 142 179
21 35 95
22 72 162
23 176 186
24 68 153
25 1 37
26 173 200
27 107 61
28 61 34
29 61 55
30 197 59
31 13 92
32 57 101
33 134 65
34 172 143
35 145 54
36 4 195
37 12 164
38 195 19
39 116 114
40 98 128
41 61 95
42 29 69
43 80 137
44 166 53
45 109 41
46 154 175
47 112 62
48 144 38
49 77 1
50 53 10
51 172 200
52 129 73
53 136 80
54 69 190
55 44 26
56 111 9
57 42 190
58 180 133
59 61 64
60 179 157
61 131 171
62 163 101
63 24 88
64 172 47
65 130 182
66 182 118
67 83 50
68 26 44
69 12 160
70 137 160
71 31 91
72 114 122
73 167 186
74 47 170
75 119 179
76 147 117
77 89 159
78 154 27
79 55 49
80 165 74
81 122 46
82 169 42
83 24 99
84 70 38
85 89 156
86 122 34
87 57 168
88 199 139
89 140 57
90 137 58
91 102 5
92 10 130
93 145 156
94 22 106
95 105 15
96 88 180
97 26 119
98 103 196
99 166 109
