N 100 
0 132 71
1 179 75
2 82 188
3 53 81
4 124 41
5 170 137
6 120 115
7 97 89
8 26 139
9 121 86
10 109 98
11 144 54
12 130 130
13 119 62
14 192 129
15 94 89
16 189 63
17 84 48
18 74 14
19 59 112
20 38 127
21 40 24
22 152 121
23 81 9
24 118 160
25 131 105
26 13 142
27 82 163
28 199 143
29 61 161
30 47 120
31 31 129
32 113 92
33 124 198
34 47 177
35 15 111
36 153 200
37 144 58
38 20 150
39 86 139
40 100 198
41 28 4
42 132 135
43 189 150
44 199 76
45 53 197
46 20 33
47 3 187
48 140 26
49 41 118
50 144 196
51 105 171
52 87 18
53 18 61
54 191 105
55 164 176
56 185 38
57 81 19
58 168 101
59 92 140
60 30 183
61 77 30
62 145 104
63 134 139
64 126 81
65 39 112
66 50 186
67 173 57
68 139 101
69 197 127
70 101 199
71 157 133
72 122 40
73 114 176
74 45 171
75 86 165
76 177 168
77 179 159
78 10 170
79 57 64
80 16 7
81 9 77
82 22 14
83 78 82
84 69 20
85 151 33
86 104 146
87 155 28
88 50 20
89 92 42
90 78 0
91 22 123
92 199 148
93 158 112
94 46 68
95 105 123
96 190 101
97 116 26
98 183 127
99 64 172
