N 100 
0 91 123
1 20 66
2 136 179
3 185 145
4 117 11
5 180 62
6 8 158
7 27 29
8 175 43
9 110 162
10 157 183
11 32 189
12 66 147
13 31 37
14 30 31
15 165 134
16 1 89
17 6 113
18 50 65
19 10 18
20 68 29
21 164 137
22 169 138
23 71 60
24 87 167
25 165 42
26 144 148
27 132 110
28 200 103
29 58 26
30 70 33
31 148 144
32 82 24
33 101 93
34 9 79
35 14 64
36 200 52
37 61 37
38 184 29
39 149 38
40 87 178
41 106 44
42 29 12
43 153 163
44 182 140
45 98 86
46 152 88
47 89 9
48 172 24
49 46 155
50 4 148
51 179 66
52 68 56
53 165 176
54 172 198
55 132 3
56 151 194
57 100 106
58 20 71
59 106 187
60 44 142
61 195 61
62 200 29
63 39 175
64 190 79
65 189 78
66 144 56
67 146 154
68 135 45
69 169 69
70 43 182
71 28 166
72 183 80
73 188 136
74 89 147
75 87 100
76 101 22
77 76 21
78 189 65
79 166 184
80 103 153
81 86 164
82 127 119
83 128 200
84 196 2
85 1 80
86 26 188
87 37 144
88 60 23
89 142 62
90 151 30
91 127 86
92 143 9
93 138 138
94 30 67
95 126 143
96 195 59
97 115 52
98 170 153
99 71 192
