N 100 
0 110 129
1 173 55
2 106 8
3 67 41
4 89 200
5 194 14
6 30 49
7 182 90
8 2 116
9 50 161
10 39 180
11 46 135
12 100 60
13 162 26
14 54 68
15 128 73
16 170 68
17 111 1
18 192 137
19 29 49
20 158 106
21 138 174
22 107 38
23 127 17
24 29 184
25 97 120
26 113 155
27 49 130
28 183 162
29 175 37
30 159 4
31 143 134
32 134 34
33 151 17
34 134 189
35 1 115
36 118 151
37 56 19
38 144 160
39 138 59
40 58 138
41 139 23
42 136 34
43 111 194
44 124 14
45 24 178
46 63 186
47 0 32
48 189 93
49 132 30
50 200 114
51 93 200
52 161 163
53 26 5
54 33 16
55 33 19
56 107 91
57 11 193
58 148 118
59 163 148
60 72 50
61 61 193
62 145 80
63 138 123
64 101 98
65 126 118
66 131 117
67 144 188
68 121 63
69 25 151
70 119 151
71 65 93
72 31 137
73 46 102
74 161 158
75 46 184
76 50 185
77 9 19
78 122 148
79 111 22
80 192 105
81 51 154
82 166 49
83 178 136
84 76 64
85 171 159
86 12 18
87 83 97
88 38 57
89 58 119
90 179 26
91 50 116
92 140 120
93 170 44
94 24 124
95 186 61
96 107 31
97 178 83
98 168 151
99 67 59
