N 100 
0 154 25
1 103 25
2 98 192
3 4 45
4 165 148
5 128 185
6 67 192
7 199 132
8 135 197
9 168 190
10 86 113
11 14 34
12 120 106
13 136 167
14 96 44
15 62 161
16 195 42
17 51 76
18 5 132
19 195 54
20 176 1
21 114 108
22 8 81
23 47 195
24 76 117
25 132 78
26 76 93
27 144 169
28 180 102
29 5 91
30 146 16
31 128 167
32 132 100
33 13 13
34 43 156
35 23 167
36 148 190
37 146 6
38 178 73
39 155 173
40 115 18
41 100 99
42 113 183
43 161 147
44 60 173
45 183 19
46 92 27
47 186 157
48 49 156
49 57 162
50 74 95
51 59 127
52 64 26
53 51 126
54 184 192
55 166 18
56 159 134
57 155 8
58 109 126
59 159 57
60 120 156
61 147 37
62 80 132
63 190 122
64 2 67
65 28 14
66 94 61
67 58 171
68 140 124
69 107 179
70 150 106
71 113 184
72 86 66
73 13 200
74 34 135
75 169 0
76 42 93
77 9 27
78 29 114
79 151 105
80 183 123
81 50 41
82 64 198
83 14 185
84 68 60
85 125 181
86 99 21
87 39 138
88 195 83
89 154 26
90 31 138
91 174 21
92 95 80
93 192 75
94 161 153
95 179 139
96 115 123
97 62 128
98 186 110
99 178 187
