N 100 
0 3 95
1 71 177
2 63 148
3 81 66
4 124 155
5 49 79
6 23 191
7 7 160
8 12 134
9 192 170
10 40 49
11 147 14
12 45 134
13 124 61
14 171 57
15 103 93
16 101 0
17 187 26
18 26 32
19 95 143
20 84 118
21 127 199
22 97 72
23 48 130
24 15 30
25 134 143
26 55 65
27 120 139
28 22 103
29 59 190
30 122 18
31 154 145
32 176 72
33 120 181
34 114 183
35 134 77
36 111 108
37 15 37
38 179 199
39 100 52
40 26 176
41 44 74
42 37 105
43 189 189
44 70 180
45 59 193
46 167 107
47 158 90
48 106 18
49 169 164
50 77 162
51 185 105
52 155 137
53 147 152
54 40 7
55 74 170
56 171 19
57 39 153
58 56 87
59 86 191
60 156 139
61 6 42
62 116 44
63 114 127
64 11 110
65 162 134
66 89 61
67 140 54
68 1 143
69 159 183
70 7 17
71 83 185
72 195 99
73 139 115
74 196 12
75 29 73
76 127 2
77 40 44
78 90 19
79 100 38
80 72 88
81 159 122
82 75 132
83 154 27
84 16 197
85 85 14
86 165 118
87 151 191
88 178 150
89 143 11
90 88 72
91 1 104
92 119 152
93 126 138
94 5 29
95 9 92
96 134 139
97 43 147
98 175 154
99 200 0
