N 100 
0 71 118
1 14 61
2 135 134
3 118 98
4 5 108
5 4 110
6 62 49
7 55 140
8 59 197
9 60 122
10 164 102
11 200 163
12 78 143
13 34 48
14 77 134
15 32 105
16 104 158
17 188 82
18 19 167
19 131 30
20 62 32
21 31 168
22 165 100
23 110 41
24 3 198
25 81 184
26 200 160
27 186 33
28 94 51
29 9 140
30 12 13
31 167 83
32 139 74
33 33 84
34 85 34
35 22 35
36 37 55
37 40 169
38 118 103
39 90 151
40 116 49
41 112 58
42 13 126
43 27 142
44 20 117
45 21 4
46 87 150
47 103 90
48 123 130
49 184 79
50 196 96
51 113 142
52 34 124
53 159 78
54 57 183
55 178 163
56 187 92
57 118 119
58 18 132
59 180 130
60 65 6
61 171 143
62 113 112
63 186 137
64 147 143
65 184 4
66 155 73
67 70 123
68 7 109
69 162 55
70 33 150
71 35 51
72 4 86
73 67 102
74 34 170
75 123 87
76 157 61
77 189 147
78 146 116
79 55 130
80 173 157
81 16 79
82 147 197
83 122 85
84 63 173
85 105 149
86 140 14
87 70 76
88 80 134
89 89 49
90 124 187
91 33 101
92 127 98
93 52 96
94 127 197
95 75 15
96 139 195
97 88 91
98 24 116
99 94 130
