N 100 
0 117 176
1 109 16
2 29 4
3 67 69
4 22 117
5 92 63
6 192 53
7 10 90
8 156 97
9 0 173
10 157 95
11 106 192
12 17 57
13 16 97
14 109 63
15 39 93
16 125 138
17 18 109
18 75 124
19 197 155
20 133 67
21 147 79
22 173 27
23 4 64
24 116 52
25 77 41
26 124 143
27 60 73
28 126 53
29 193 170
30 175 6
31 129 72
32 74 70
33 125 155
34 56 158
35 164 141
36 69 104
37 14 53
38 54 68
39 184 161
40 111 12
41 12 156
42 55 24
43 24 166
44 183 88
45 59 187
46 120 128
47 145 21
48 64 34
49 147 145
50 93 50
51 92 135
52 112 160
53 12 152
54 84 158
55 62 139
56 197 26
57 10 75
58 43 168
59 176 71
60 39 132
61 24 161
62 59 103
63 107 166
64 132 83
65 13 195
66 48 107
67 41 19
68 158 137
69 173 93
70 169 124
71 150 94
72 186 192
73 26 36
74 96 79
75 12 3
76 131 190
77 61 183
78 104 173
79 89 144
80 0 188
81 161 10
82 54 40
83 157 23
84 174 139
85 192 129
86 128 24
87 163 173
88 54 55
89 162 185
90 189 89
91 136 46
92 172 105
93 180 96
94 40 157
95 131 137
96 106 110
97 57 49
98 40 176
99 107 129
