N 100 
0 196 15
1 85 83
2 48 83
3 1 154
4 36 28
5 160 18
6 152 39
7 81 88
8 64 102
9 3 55
10 74 33
11 196 190
12 200 133
13 44 169
14 190 102
15 138 198
16 172 94
17 8 78
18 196 135
19 111 181
20 5 41
21 154 96
22 179 104
23 88 76
24 69 76
25 26 128
26 135 83
27 162 92
28 30 182
29 121 104
30 135 128
31 112 40
32 148 195
33 200 84
34 7 18
35 11 185
36 76 186
37 52 15
38 56 160
39 163 165
40 63 176
41 66 50
42 60 31
43 112 151
44 121 3
45 53 36
46 161 169
47 12 109
48 0 22
49 184 28
50 152 76
51 131 43
52 7 139
53 91 154
54 113 0
55 136 115
56 160 113
57 70 35
58 68 65
59 23 176
60 27 96
61 26 123
62 162 57
63 79 24
64 187 112
65 24 117
66 145 10
67 165 114
68 14 88
69 152 190
70 168 115
71 72 25
72 39 134
73 46 65
74 178 95
75 171 194
76 9 66
77 116 167
78 130 132
79 138 129
80 156 44
81 89 81
82 90 9
83 94 169
84 124 194
85 174 179
86 124 39
87 164 65
88 85 164
89 134 175
90 33 175
91 21 59
92 186 130
93 9 73
94 99 118
95 29 145
96 160 59
97 6 115
98 66 128
99 82 76
