N 100 
0 67 99
1 173 102
2 96 193
3 8 75
4 70 127
5 54 169
6 172 6
7 12 168
8 168 150
9 16 157
10 1 171
11 36 95
12 165 180
13 29 98
14 94 104
15 138 31
16 39 153
17 167 25
18 22 24
19 18 186
20 183 33
21 172 55
22 46 98
23 22 10
24 78 18
25 138 175
26 102 92
27 80 155
28 193 112
29 95 175
30 25 120
31 115 107
32 26 15
33 45 144
34 164 0
35 62 29
36 194 183
37 72 100
38 172 78
39 171 54
40 84 59
41 187 105
42 114 196
43 143 166
44 3 163
45 24 157
46 61 172
47 136 37
48 21 84
49 95 31
50 12 38
51 88 0
52 188 83
53 86 117
54 197 177
55 171 38
56 24 140
57 48 147
58 2 82
59 152 24
60 105 10
61 197 92
62 47 139
63 44 113
64 191 49
65 170 165
66 59 12
67 110 43
68 121 165
69 177 140
70 5 179
71 193 104
72 171 86
73 185 13
74 32 185
75 82 168
76 7 168
77 115 94
78 28 65
79 32 186
80 163 87
81 74 138
82 53 65
83 24 68
84 84 50
85 9 0
86 161 106
87 35 3
88 37 119
89 105 78
90 153 156
91 14 194
92 103 49
93 116 112
94 42 197
95 99 141
96 15 58
97 80 124
98 154 159
99 179 160
